TRAFFIC_DATE,TRAFFIC_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,CONTRIBUTING_FACTOR_VEHICLE,REFERENCE_ID,TRAFFIC_VEHICLE_TYPE_CODE 1,TRAFFIC_VEHICLE_TYPE_CODE2,Junction,Label,Results
29-08-20,21:00:00,BRONX,10469.0,40.87746,-73.853745,POINT (-73.853745 40.87746),LACONIA AVENUE,EAST 215 STREET,,Unspecified,4343253,Station Wagon/Sport Utility Vehicle,,2,1,1
29-08-20,0:00:00,BROOKLYN,11212.0,40.662724,-73.92629,POINT (-73.92629 40.662724),,,1008 RUTLAND ROAD,Unspecified,4342951,Sedan,,1,0,0
29-08-20,16:35:00,QUEENS,11411.0,40.69317,-73.74483,POINT (-73.74483 40.69317),FRANCIS LEWIS BOULEVARD,SPRINGFIELD BOULEVARD,,Driver Inattention/Distraction,4342737,Sedan,Sedan,2,0,0
29-08-20,2:40:00,BRONX,10454.0,40.800446,-73.910866,POINT (-73.910866 40.800446),EAST 134 STREET,WALNUT AVENUE,,Failure to Yield Right-of-Way,4342678,Sedan,Box Truck,3,1,1
29-08-20,12:20:00,,,40.8047,-73.91243,POINT (-73.91243 40.8047),EAST 138 STREET,BRUCKNER BOULEVARD,,Driver Inattention/Distraction,4343124,Box Truck,Pick-up Truck,1,0,0
29-08-20,2:03:00,BROOKLYN,11211.0,40.71335,-73.95153,POINT (-73.95153 40.71335),,,437 UNION AVENUE,Driver Inattention/Distraction,4343081,Station Wagon/Sport Utility Vehicle,,3,1,1
29-08-20,19:13:00,BROOKLYN,11212.0,40.666187,-73.916664,POINT (-73.916664 40.666187),SARATOGA AVENUE,SUTTER AVENUE,,Unspecified,4342794,Sedan,,1,0,0
29-08-20,1:24:00,QUEENS,11373.0,40.74487,-73.87629,POINT (-73.87629 40.74487),GLEANE STREET,WHITNEY AVENUE,,Driver Inattention/Distraction,4343005,Sedan,Station Wagon/Sport Utility Vehicle,Double Road Junction,1,1
29-08-20,8:15:00,,,40.847897,-73.94523,POINT (-73.94523 40.847897),HENRY HUDSON PARKWAY,,,Unspecified,4343047,Sedan,,Tribble Road Junction,0,0
29-08-20,21:41:00,BRONX,10466.0,40.89009,-73.857254,POINT (-73.857254 40.89009),,,760 EAST 229 STREET,Unsafe Speed,4343255,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Shopping Mall Road,1,1
29-08-20,13:30:00,,,40.680923,-73.83544,POINT (-73.83544 40.680923),107 AVENUE,,,Turning Improperly,4342793,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Double Road Junction,0,0
29-08-20,14:45:00,,,,,,BRONX WHITESTONE BRIDGE,,,Following Too Closely,4343498,Station Wagon/Sport Utility Vehicle,Sedan,Mall Road Junction,0,0
29-08-20,0:50:00,MANHATTAN,10027.0,40.80928,-73.949036,POINT (-73.949036 40.80928),,,215 WEST 125 STREET,Unsafe Speed,4343254,Bike,Sedan,3,1,1
29-08-20,22:00:00,QUEENS,11416.0,40.679344,-73.859535,POINT (-73.859535 40.679344),78 STREET,LIBERTY AVENUE,,Traffic Control Disregarded,4342795,Sedan,Sedan,5,1,1
29-08-20,18:00:00,,,40.663124,-73.96244,POINT (-73.96244 40.663124),EMPIRE BOULEVARD,,,Driver Inattention/Distraction,4342990,Station Wagon/Sport Utility Vehicle,Sedan,3,0,0
29-08-20,13:40:00,,,40.744892,-73.77022,POINT (-73.77022 40.744892),LONG ISLAND EXPRESSWAY,,,Following Too Closely,4343035,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,0,0
29-08-20,15:20:00,BRONX,10475.0,40.882854,-73.8357,POINT (-73.8357 40.882854),,,3880 BOSTON ROAD,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4343250,Sedan,,1,1,1
29-08-20,9:00:00,,,40.60415,-74.091156,POINT (-74.091156 40.60415),TARGEE STREET,,,Unsafe Speed,4342761,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,0,0
29-08-20,5:30:00,QUEENS,11435.0,40.704876,-73.81279,POINT (-73.81279 40.704876),HILLSIDE AVENUE,143 STREET,,Traffic Control Disregarded,4342701,Taxi,Sedan,4,1,1
29-08-20,6:00:00,BROOKLYN,11235.0,40.5921,-73.932526,POINT (-73.932526 40.5921),,,2509 KNAPP STREET,Driver Inattention/Distraction,4343167,Sedan,Sedan,1,1,1
29-08-20,0:46:00,BROOKLYN,11230.0,40.633877,-73.95793,POINT (-73.95793 40.633877),,,1169 OCEAN AVENUE,Failure to Yield Right-of-Way,4342809,Sedan,Sedan,5,0,0
29-08-20,1:51:00,QUEENS,11420.0,40.6827,-73.81941,POINT (-73.81941 40.6827),,,109-24 122 STREET,Animals Action,4342710,Sedan,Station Wagon/Sport Utility Vehicle,2,0,0
29-08-20,11:30:00,MANHATTAN,10040.0,40.861256,-73.925674,POINT (-73.925674 40.861256),THAYER STREET,NAGLE AVENUE,,Passing Too Closely,4342978,Station Wagon/Sport Utility Vehicle,Sedan,4,1,1
29-08-20,23:00:00,,,40.876183,-73.854454,POINT (-73.854454 40.876183),LACONIA AVENUE,,,Driver Inattention/Distraction,4343258,Sedan,Sedan,6,1,1
29-08-20,0:12:00,QUEENS,11420.0,40.673115,-73.80171,POINT (-73.80171 40.673115),VANWYCK EXPRESSWAY,ALWICK ROAD,,Passing Too Closely,4342803,Sedan,Sedan,4,0,0
29-08-20,15:46:00,BRONX,10457.0,40.838543,-73.90095,POINT (-73.90095 40.838543),,,3859 3 AVENUE,Unspecified,4343217,Station Wagon/Sport Utility Vehicle,,2,0,0
29-08-20,5:27:00,BROOKLYN,11230.0,40.615864,-73.95745,POINT (-73.95745 40.615864),,,1717 AVENUE N,Other Vehicular,4342813,Taxi,Sedan,4,1,1
29-08-20,21:40:00,BRONX,10457.0,40.844177,-73.90292,POINT (-73.90292 40.844177),EAST 174 STREET,WEBSTER AVENUE,,Backing Unsafely,4343222,Sedan,,3,1,1
29-08-20,13:12:00,BROOKLYN,11213.0,40.679695,-73.936966,POINT (-73.936966 40.679695),,,1588 FULTON STREET,Reaction to Uninvolved Vehicle,4343422,Sedan,,2,0,0
29-08-20,18:05:00,QUEENS,11411.0,40.691948,-73.730675,POINT (-73.730675 40.691948),231 STREET,LINDEN BOULEVARD,,Traffic Control Disregarded,4342738,Sedan,,3,1,1
29-08-20,17:07:00,,,40.771053,-73.98715,POINT (-73.98715 40.771053),WEST 60 STREET,,,Following Too Closely,4342824,Sedan,,4,0,0
29-08-20,9:39:00,BROOKLYN,11215.0,40.677692,-73.98792,POINT (-73.98792 40.677692),,,430 CARROLL STREET,Following Too Closely,4343148,Box Truck,Sedan,1,1,1
29-08-20,18:30:00,BROOKLYN,11223.0,40.60594,-73.97929,POINT (-73.97929 40.60594),WEST 6 STREET,QUENTIN ROAD,,Failure to Yield Right-of-Way,4342750,Station Wagon/Sport Utility Vehicle,,4,0,0
29-08-20,12:40:00,QUEENS,11413.0,40.676476,-73.736984,POINT (-73.736984 40.676476),,,232-14 133 AVENUE,Unspecified,4342708,Sedan,Sedan,2,1,1
29-08-20,10:45:00,BROOKLYN,11249.0,40.705635,-73.9651,POINT (-73.9651 40.705635),CLYMER STREET,JULIANA PLACE,,Backing Unsafely,4343080,Station Wagon/Sport Utility Vehicle,Sedan,4,1,1
29-08-20,23:30:00,BRONX,10466.0,40.890945,-73.85992,POINT (-73.85992 40.890945),EAST 229 STREET,LOWERRE PLACE,,Passing or Lane Usage Improper,4343259,AMBULANCE,Sedan,2,1,1
29-08-20,6:35:00,MANHATTAN,10019.0,,,,,,706 Joe DiMaggio Hwy,Reaction to Uninvolved Vehicle,4343318,Sedan,Sedan,4,0,0
29-08-20,14:00:00,QUEENS,11104.0,40.737896,-73.92355,POINT (-73.92355 40.737896),42 STREET,50 AVENUE,,Driver Inattention/Distraction,4343384,Station Wagon/Sport Utility Vehicle,Tow Truck / Wrecker,1,0,0
29-08-20,19:26:00,BROOKLYN,11221.0,40.69174,-73.91401,POINT (-73.91401 40.69174),CORNELIA STREET,CENTRAL AVENUE,,Driver Inattention/Distraction,4343554,Sedan,Station Wagon/Sport Utility Vehicle,5,1,1
29-08-20,3:45:00,BROOKLYN,11234.0,40.61685,-73.92276,POINT (-73.92276 40.61685),AVENUE O,EAST 54 STREET,,Driver Inattention/Distraction,4343242,Sedan,Sedan,3,0,0
29-08-20,21:10:00,,,40.588924,-74.167625,POINT (-74.167625 40.588924),RICHMOND AVENUE,RICHMOND HILL ROAD,,Driver Inattention/Distraction,4343292,Motorcycle,Station Wagon/Sport Utility Vehicle,2,1,1
29-08-20,10:11:00,STATEN ISLAND,10305.0,40.57925,-74.07781,POINT (-74.07781 40.57925),SEAVIEW AVENUE,CAPODANNO BOULEVARD,,Unspecified,4342760,Dump,Sedan,1,0,0
29-08-20,0:00:00,QUEENS,11377.0,40.75221,-73.90443,POINT (-73.90443 40.75221),BROADWAY,57 STREET,,Driver Inattention/Distraction,4342848,Sedan,Motorcycle,3,1,1
29-08-20,16:00:00,,,40.708935,-73.79601,POINT (-73.79601 40.708935),MERRICK BOULEVARD,,,Driver Inattention/Distraction,4343450,Sedan,Sedan,2,0,0
29-08-20,19:48:00,BROOKLYN,11237.0,40.699436,-73.91229,POINT (-73.91229 40.699436),GATES AVENUE,MYRTLE AVENUE,,Turning Improperly,4343514,Sedan,Sedan,4,1,1
29-08-20,14:09:00,BROOKLYN,11234.0,40.62975,-73.93286,POINT (-73.93286 40.62975),,,4575 KINGS HIGHWAY,Failure to Yield Right-of-Way,4343235,Sedan,Station Wagon/Sport Utility Vehicle,2,0,0
29-08-20,16:45:00,MANHATTAN,10033.0,40.846764,-73.933784,POINT (-73.933784 40.846764),WEST 178 STREET,AUDUBON AVENUE,,Brakes Defective,4343045,Station Wagon/Sport Utility Vehicle,Sedan,1,0,0
29-08-20,22:10:00,QUEENS,11101.0,40.7448,-73.953415,POINT (-73.953415 40.7448),VERNON BOULEVARD,47 ROAD,,Unsafe Speed,4343387,Sedan,Moped,3,1,1
29-08-20,12:21:00,BROOKLYN,11207.0,40.68812,-73.9117,POINT (-73.9117 40.68812),EVERGREEN AVENUE,ELDERT STREET,,Driver Inattention/Distraction,4343545,MOPED,Sedan,4,1,1
29-08-20,2:45:00,MANHATTAN,10013.0,40.718708,-74.000946,POINT (-74.000946 40.718708),,,262 CANAL STREET,Driver Inattention/Distraction,4343313,Sedan,Station Wagon/Sport Utility Vehicle,2,0,0
29-08-20,21:45:00,,,40.754658,-73.833115,POINT (-73.833115 40.754658),SANFORD AVENUE,,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4342758,Station Wagon/Sport Utility Vehicle,Bike,3,0,0
29-08-20,11:29:00,,,40.734768,-73.861595,POINT (-73.861595 40.734768),LONG ISLAND EXPRESSWAY,,,Following Too Closely,4342704,Station Wagon/Sport Utility Vehicle,Sedan,1,1,1
29-08-20,13:50:00,BROOKLYN,11234.0,40.62625,-73.920876,POINT (-73.920876 40.62625),AVENUE K,EAST 57 STREET,,Driver Inattention/Distraction,4343234,Sedan,Station Wagon/Sport Utility Vehicle,2,0,0
29-08-20,7:10:00,MANHATTAN,10018.0,40.753475,-73.99254,POINT (-73.99254 40.753475),WEST 36 STREET,8 AVENUE,,Failure to Yield Right-of-Way,4343015,Sedan,,1,1,1
29-08-20,6:30:00,QUEENS,11358.0,40.7527,-73.805046,POINT (-73.805046 40.7527),,,46-60 162 STREET,Passing or Lane Usage Improper,4342722,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
29-08-20,0:51:00,,,,,,EAST FORDHAM ROAD,,,Alcohol Involvement,4342832,Station Wagon/Sport Utility Vehicle,,4,0,0
29-08-20,18:50:00,BRONX,10472.0,40.831043,-73.88071,POINT (-73.88071 40.831043),EAST 172 STREET,WHEELER AVENUE,,Unspecified,4343275,Sedan,,1,0,0
29-08-20,0:00:00,,,,,,141 STREET,UNION TURNPIKE,,Unspecified,4342731,Sedan,,3,1,1
29-08-20,1:45:00,,,40.762913,-73.96981,POINT (-73.96981 40.762913),EAST 59 STREET,,,Traffic Control Disregarded,4343122,Taxi,Station Wagon/Sport Utility Vehicle,2,1,1
29-08-20,21:00:00,BROOKLYN,11201.0,40.697178,-73.994965,POINT (-73.994965 40.697178),,,146 HICKS STREET,Unspecified,4343201,Sedan,,3,0,0
29-08-20,16:30:00,,,40.743275,-73.77572,POINT (-73.77572 40.743275),LONG ISLAND EXPRESSWAY,,,Driver Inattention/Distraction,4342717,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,0,0
29-08-20,8:40:00,,,40.68268,-73.922676,POINT (-73.922676 40.68268),RALPH AVENUE,,,Unspecified,4343414,Sedan,Sedan,1,1,1
29-08-20,17:50:00,,,,,,COLLEGE POINT BOULEVARD,WHITESTONE EXPRESSWAY,,Alcohol Involvement,4342757,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
29-08-20,20:42:00,BROOKLYN,11211.0,40.70835,-73.95323,POINT (-73.95323 40.70835),SOUTH 4 STREET,HOOPER STREET,,Driver Inattention/Distraction,4343082,Sedan,Bus,2,0,0
29-08-20,13:30:00,QUEENS,11385.0,40.697903,-73.90165,POINT (-73.90165 40.697903),,,1719 STEPHEN STREET,Oversized Vehicle,4342899,Ambulance,Van,1,1,1
29-08-20,0:35:00,BRONX,10466.0,40.88845,-73.841965,POINT (-73.841965 40.88845),BAYCHESTER AVENUE,EAST 233 STREET,,Driver Inattention/Distraction,4343249,Sedan,Sedan,2,0,0
29-08-20,2:10:00,,,40.82999,-73.84887,POINT (-73.84887 40.82999),CROSS BRONX EXPRESSWAY,WATSON AVENUE,,,4343269,,,3,1,1
29-08-20,9:05:00,BROOKLYN,11214.0,40.582752,-73.98633,POINT (-73.98633 40.582752),,,2970 CROPSEY AVENUE,Unspecified,4343215,Sedan,,1,0,0
29-08-20,15:30:00,QUEENS,11105.0,40.77004,-73.90951,POINT (-73.90951 40.77004),STEINWAY STREET,23 ROAD,,Following Too Closely,4342800,Station Wagon/Sport Utility Vehicle,Bike,3,1,1
29-08-20,14:30:00,BRONX,10468.0,40.869656,-73.898926,POINT (-73.898926 40.869656),WEST 195 STREET,RESERVOIR AVENUE,,Failure to Yield Right-of-Way,4342835,Sedan,Station Wagon/Sport Utility Vehicle,1,1,1
29-08-20,5:30:00,,,40.820137,-73.89029,POINT (-73.89029 40.820137),BRUCKNER EXPRESSWAY,,,Other Vehicular,4342729,Taxi,,Double Road Junction,1,1
29-08-20,17:30:00,BROOKLYN,11223.0,40.589157,-73.98282,POINT (-73.98282 40.589157),WEST 13 STREET,AVENUE X,,Turning Improperly,4343224,Station Wagon/Sport Utility Vehicle,Sedan,Tribble Road Junction,0,0
29-08-20,19:10:00,BROOKLYN,11211.0,40.717907,-73.94666,POINT (-73.94666 40.717907),FROST STREET,MANHATTAN AVENUE,,Traffic Control Disregarded,4343326,Sedan,Sedan,Shopping Mall Road,0,0
29-08-20,19:50:00,MANHATTAN,10009.0,40.727844,-73.98223,POINT (-73.98223 40.727844),EAST 10 STREET,AVENUE A,,Driver Inattention/Distraction,4343531,Station Wagon/Sport Utility Vehicle,,Double Road Junction,0,0
29-08-20,16:49:00,BRONX,10467.0,40.8755,-73.876495,POINT (-73.876495 40.8755),EAST 207 STREET,PERRY AVENUE,,Unspecified,4342837,Station Wagon/Sport Utility Vehicle,,Mall Road Junction,1,1
29-08-20,18:09:00,MANHATTAN,10026.0,40.80322,-73.95253,POINT (-73.95253 40.80322),WEST 116 STREET,7 AVENUE,,Driver Inattention/Distraction,4343265,Taxi,E-Scooter,3,1,1
28-08-20,16:00:00,,,40.86221,-73.89965,POINT (-73.89965 40.86221),EAST FORDHAM ROAD,EAST 188 STREET,,Unspecified,4343375,Sedan,,5,0,0
28-08-20,21:13:00,,,,,,BELT PARKWAY,,,Failure to Yield Right-of-Way,4342720,Station Wagon/Sport Utility Vehicle,Sedan,3,0,0
28-08-20,2:19:00,,,,,,BELT PARKWAY,,,Unsafe Speed,4342445,Sedan,,2,1,1
28-08-20,7:50:00,,,,,,,,67 WEST DRIVE,Driver Inattention/Distraction,4342542,Bike,,1,0,0
28-08-20,9:40:00,,,,,,QUEENS MIDTOWN TUNNEL,,,Failure to Yield Right-of-Way,4342755,Bus,Sedan,3,1,1
28-08-20,1:45:00,QUEENS,11420.0,40.68079,-73.806305,POINT (-73.806305 40.68079),135 STREET,115 AVENUE,,Passing or Lane Usage Improper,4342447,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4,0,0
28-08-20,18:30:00,QUEENS,11377.0,40.746334,-73.89633,POINT (-73.89633 40.746334),ROOSEVELT AVENUE,69 STREET,,Driver Inattention/Distraction,4342845,Bike,,1,1,1
28-08-20,13:10:00,BROOKLYN,11233.0,40.668377,-73.92012,POINT (-73.92012 40.668377),PITKIN AVENUE,HOWARD AVENUE,,Failure to Yield Right-of-Way,4342783,Bike,,5,0,0
28-08-20,12:00:00,BRONX,10466.0,40.89379,-73.85164,POINT (-73.85164 40.89379),,,4210 DIGNEY AVENUE,Driver Inattention/Distraction,4343232,Pick-up Truck,,2,1,1
28-08-20,20:18:00,BROOKLYN,11235.0,40.5839,-73.93874,POINT (-73.93874 40.5839),EMMONS AVENUE,NOSTRAND AVENUE,,Driver Inattention/Distraction,4343179,Sedan,Sedan,4,0,0
28-08-20,6:00:00,,,40.862602,-73.92028,POINT (-73.92028 40.862602),WEST 204 STREET,,,Unspecified,4342975,Station Wagon/Sport Utility Vehicle,,6,0,0
28-08-20,10:15:00,BRONX,10459.0,40.818794,-73.89864,POINT (-73.89864 40.818794),,,833 DAWSON STREET,Unspecified,4342999,Station Wagon/Sport Utility Vehicle,,4,1,1
28-08-20,14:50:00,,,40.583534,-73.984184,POINT (-73.984184 40.583534),BELT PARKWAY,,,Obstruction/Debris,4342632,Station Wagon/Sport Utility Vehicle,,2,1,1
28-08-20,17:00:00,,,,,,STATEN ISLAND EXPRESSWAY,,,Unspecified,4343240,Station Wagon/Sport Utility Vehicle,Box Truck,4,0,0
28-08-20,13:00:00,,,40.76018,-73.8012,POINT (-73.8012 40.76018),NORTHERN BOULEVARD,,,Reaction to Uninvolved Vehicle,4342609,Sedan,Sedan,3,0,0
28-08-20,22:00:00,,,40.681503,-73.904106,POINT (-73.904106 40.681503),BUSHWICK AVENUE,EASTERN PARKWAY,,Failure to Yield Right-of-Way,4343506,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,1,1
28-08-20,14:34:00,BROOKLYN,11212.0,40.655464,-73.91385,POINT (-73.91385 40.655464),,,540 ROCKAWAY PARKWAY,Unspecified,4342943,Sedan,,3,0,0
28-08-20,22:30:00,BROOKLYN,11249.0,40.716087,-73.95962,POINT (-73.95962 40.716087),,,238 BEDFORD AVENUE,Backing Unsafely,4343320,Station Wagon/Sport Utility Vehicle,Sedan,4,1,1
28-08-20,22:29:00,BRONX,10458.0,40.85876,-73.89736,POINT (-73.89736 40.85876),EAST 184 STREET,VALENTINE AVENUE,,Traffic Control Disregarded,4343374,E-Bike,Station Wagon/Sport Utility Vehicle,1,1,1
28-08-20,19:00:00,,,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,Oversized Vehicle,4342775,Dump,,4,0,0
28-08-20,5:18:00,BRONX,10474.0,40.820198,-73.888565,POINT (-73.888565 40.820198),,,1150 GARRISON AVENUE,Other Vehicular,4343008,Station Wagon/Sport Utility Vehicle,,2,0,0
28-08-20,15:56:00,QUEENS,11434.0,40.66675,-73.779945,POINT (-73.779945 40.66675),ROCKAWAY BOULEVARD,SOUTH CONDUIT AVENUE,,Unspecified,4342667,Sedan,,4,1,1
28-08-20,16:31:00,,,40.75544,-73.72199,POINT (-73.72199 40.75544),GRAND CENTRAL PKWY,,,Following Too Closely,4342648,Sedan,Station Wagon/Sport Utility Vehicle,2,1,1
28-08-20,17:45:00,BROOKLYN,11212.0,40.67024,-73.907005,POINT (-73.907005 40.67024),PITKIN AVENUE,STONE AVENUE,,Unspecified,4342798,Sedan,Sedan,4,0,0
28-08-20,9:29:00,,,40.715763,-73.74654,POINT (-73.74654 40.715763),212 STREET,JAMAICA AVENUE,,Unspecified,4342574,Sedan,,1,0,0
28-08-20,13:50:00,BRONX,10466.0,40.89492,-73.85314,POINT (-73.85314 40.89492),BARNES AVENUE,PITMAN AVENUE,,Unspecified,4342884,Sedan,Sedan,5,1,1
28-08-20,22:39:00,BROOKLYN,11226.0,40.641468,-73.95938,POINT (-73.95938 40.641468),OCEAN AVENUE,DORCHESTER ROAD,,Unsafe Speed,4342805,,,3,1,1
28-08-20,21:25:00,BROOKLYN,11249.0,40.714733,-73.96678,POINT (-73.96678 40.714733),KENT AVENUE,SOUTH 2 STREET,,Passing or Lane Usage Improper,4343116,Bike,Bike,2,0,0
28-08-20,19:15:00,QUEENS,11368.0,40.750717,-73.85877,POINT (-73.85877 40.750717),ROOSEVELT AVENUE,108 STREET,,Driver Inattention/Distraction,4342998,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,1,1,1
28-08-20,20:35:00,BROOKLYN,11225.0,40.659065,-73.96258,POINT (-73.96258 40.659065),,,135 OCEAN AVENUE,Driver Inexperience,4342655,Sedan,Station Wagon/Sport Utility Vehicle,3,0,0
28-08-20,8:20:00,QUEENS,11368.0,40.755337,-73.843254,POINT (-73.843254 40.755337),ROOSEVELT AVENUE,126 STREET,,Failure to Yield Right-of-Way,4342993,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,1,1
28-08-20,15:15:00,QUEENS,11435.0,40.69261,-73.80314,POINT (-73.80314 40.69261),107 AVENUE,LIVERPOOL STREET,,Failure to Yield Right-of-Way,4343449,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4,0,0
28-08-20,7:50:00,MANHATTAN,10025.0,40.80543,-73.95983,POINT (-73.95983 40.80543),MORNINGSIDE DRIVE,WEST 115 STREET,,Passing Too Closely,4342851,Station Wagon/Sport Utility Vehicle,,2,1,1
28-08-20,18:00:00,MANHATTAN,10007.0,40.713135,-74.00407,POINT (-74.00407 40.713135),CENTRE STREET,CHAMBERS STREET,,Driver Inattention/Distraction,4342646,Station Wagon/Sport Utility Vehicle,Sedan,1,1,1
28-08-20,11:20:00,QUEENS,11418.0,40.70566,-73.81847,POINT (-73.81847 40.70566),VANWYCK EXPRESSWAY,87 AVENUE,,Driver Inattention/Distraction,4342564,Sedan,Station Wagon/Sport Utility Vehicle,3,1,1
28-08-20,16:00:00,BRONX,10453.0,40.84621,-73.91227,POINT (-73.91227 40.84621),TOWNSEND AVENUE,CLIFFORD PLACE,,Unspecified,4343383,Station Wagon/Sport Utility Vehicle,,4,0,0
28-08-20,17:34:00,BROOKLYN,11212.0,40.664825,-73.90949,POINT (-73.90949 40.664825),,,619 ROCKAWAY AVENUE,Passing or Lane Usage Improper,4342790,Station Wagon/Sport Utility Vehicle,Bike,2,0,0
28-08-20,14:00:00,,,,,,VERRAZANO BRIDGE UPPER,,,Unspecified,4342965,Sedan,Sedan,3,1,1
28-08-20,10:00:00,MANHATTAN,10027.0,40.809113,-73.954704,POINT (-73.954704 40.809113),,,360 WEST 122 STREET,Driver Inexperience,4342570,Station Wagon/Sport Utility Vehicle,,1,0,0
28-08-20,9:54:00,BROOKLYN,11230.0,40.61265,-73.96187,POINT (-73.96187 40.61265),AVENUE O,EAST 12 STREET,,Driver Inattention/Distraction,4342620,Sedan,,2,1,1
28-08-20,17:52:00,BROOKLYN,11216.0,40.677574,-73.95548,POINT (-73.95548 40.677574),DEAN STREET,FRANKLIN AVENUE,,Following Too Closely,4342981,Sedan,Station Wagon/Sport Utility Vehicle,1,0,0
28-08-20,21:43:00,BROOKLYN,11226.0,40.6542,-73.949265,POINT (-73.949265 40.6542),,,297 LENOX ROAD,Driver Inattention/Distraction,4342950,Sedan,Sedan,3,1,1
28-08-20,0:25:00,,,40.748436,-73.984566,POINT (-73.984566 40.748436),WEST 34 STREET,,,Driver Inattention/Distraction,4343065,Sedan,Station Wagon/Sport Utility Vehicle,4,0,0
28-08-20,13:30:00,,,40.763897,-73.95323,POINT (-73.95323 40.763897),FDR DRIVE,,,Driver Inattention/Distraction,4343388,Taxi,Taxi,1,1,1
28-08-20,12:15:00,QUEENS,11385.0,40.704975,-73.90293,POINT (-73.90293 40.704975),,,776 FAIRVIEW AVENUE,Following Too Closely,4342902,Sedan,Box Truck,3,0,0
28-08-20,1:50:00,,,40.65736,-73.74154,POINT (-73.74154 40.65736),243 STREET,,,Driver Inattention/Distraction,4342459,Station Wagon/Sport Utility Vehicle,Sedan,2,0,0
28-08-20,20:20:00,BRONX,10469.0,40.8677,-73.85673,POINT (-73.85673 40.8677),ARNOW AVENUE,LURTING AVENUE,,Driver Inattention/Distraction,4342687,Sedan,Sedan,3,1,1
28-08-20,15:00:00,BRONX,10468.0,40.862747,-73.90494,POINT (-73.90494 40.862747),WEST FORDHAM ROAD,UNIVERSITY AVENUE,,Passing or Lane Usage Improper,4342633,Sedan,Sedan,2,1,1
28-08-20,10:40:00,BRONX,10454.0,40.803276,-73.91313,POINT (-73.91313 40.803276),,,728 EAST 136 STREET,Unspecified,4343134,Station Wagon/Sport Utility Vehicle,,1,0,0
28-08-20,16:00:00,BRONX,10465.0,40.825176,-73.83526,POINT (-73.83526 40.825176),,,2600 LAFAYETTE AVENUE,Driver Inattention/Distraction,4343165,Station Wagon/Sport Utility Vehicle,Sedan,3,0,0
28-08-20,23:52:00,,,40.80819,-73.90489,POINT (-73.90489 40.80819),BRUCKNER EXPRESSWAY,,,Unspecified,4343144,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,1,1
28-08-20,7:00:00,MANHATTAN,10002.0,40.722164,-73.98729,POINT (-73.98729 40.722164),,,188 LUDLOW STREET,Passing Too Closely,4342577,Sedan,,1,0,0
28-08-20,12:30:00,QUEENS,11368.0,40.740562,-73.85222,POINT (-73.85222 40.740562),,,56-48 VANCLEEF STREET,Backing Unsafely,4342996,Station Wagon/Sport Utility Vehicle,Sedan,2,1,1
28-08-20,8:51:00,,,40.76496,-73.90532,POINT (-73.90532 40.76496),48 STREET,,,Driver Inattention/Distraction,4342797,Sedan,Forklift,3,1,1
28-08-20,14:20:00,MANHATTAN,10033.0,40.848118,-73.93089,POINT (-73.93089 40.848118),WEST 181 STREET,AMSTERDAM AVENUE,,Following Too Closely,4342973,Bike,Station Wagon/Sport Utility Vehicle,1,0,0
28-08-20,17:11:00,,,40.70918,-73.81916,POINT (-73.81916 40.70918),QUEENS BOULEVARD,MAIN STREET,,Driver Inattention/Distraction,4342644,Station Wagon/Sport Utility Vehicle,,3,0,0
28-08-20,0:00:00,BRONX,10473.0,40.82311,-73.88076,POINT (-73.88076 40.82311),COLGATE AVENUE,BRUCKNER BOULEVARD,,Unspecified,4343268,Taxi,,1,1,1
28-08-20,17:00:00,,,40.692497,-73.87954,POINT (-73.87954 40.692497),JACKIE ROBINSON PKWY,,,Driver Inattention/Distraction,4342638,Station Wagon/Sport Utility Vehicle,,Double Road Junction,1,1
28-08-20,11:50:00,BROOKLYN,11210.0,40.634827,-73.9344,POINT (-73.9344 40.634827),GLENWOOD ROAD,TROY AVENUE,,Unspecified,4342947,Station Wagon/Sport Utility Vehicle,PK,Tribble Road Junction,0,0
